src: h98, dst: h143, sport: 15, dport: 15, seqNum: 0, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,0)->(t7,5,6)->(a10,11,13)->(t9,18,19)->(h143,24,-)
src: h100, dst: h143, sport: 30, dport: 30, seqNum: 6, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h100,-,6)->(t7,11,12)->(a11,17,39)->(t9,44,46)->(h143,51,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 14, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,14)->(t7,19,20)->(a10,25,41)->(t9,46,47)->(h143,52,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 15, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,15)->(t7,20,21)->(a10,26,43)->(t9,48,49)->(h143,54,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 7, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h100,-,7)->(t7,12,13)->(a11,18,43)->(t9,48,50)->(h143,55,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 16, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,16)->(t7,21,22)->(a10,27,45)->(t9,50,51)->(h143,56,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 17, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,17)->(t7,22,23)->(a10,28,47)->(t9,52,53)->(h143,58,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 8, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,8)->(t7,13,14)->(a11,19,47)->(t9,52,54)->(h143,59,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 18, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,18)->(t7,23,24)->(a10,29,49)->(t9,54,55)->(h143,60,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 19, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,19)->(t7,24,25)->(a10,30,51)->(t9,56,57)->(h143,62,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 9, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,9)->(t7,14,15)->(a11,20,51)->(t9,56,58)->(h143,63,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 20, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,26)->(t7,31,32)->(a10,37,53)->(t9,58,59)->(h143,64,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 21, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,28)->(t7,33,34)->(a10,39,55)->(t9,60,61)->(h143,66,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 10, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,10)->(t7,15,16)->(a11,21,55)->(t9,60,62)->(h143,67,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 22, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,30)->(t7,35,36)->(a10,41,57)->(t9,62,63)->(h143,68,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 23, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,32)->(t7,37,38)->(a10,43,59)->(t9,64,65)->(h143,70,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 11, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,11)->(t7,16,17)->(a11,22,59)->(t9,64,66)->(h143,71,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 24, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,34)->(t7,39,40)->(a10,45,61)->(t9,66,67)->(h143,72,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 25, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,36)->(t7,41,42)->(a10,47,63)->(t9,68,69)->(h143,74,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 12, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,12)->(t7,17,18)->(a11,23,63)->(t9,68,70)->(h143,75,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 26, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,38)->(t7,43,44)->(a10,49,65)->(t9,70,71)->(h143,76,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 27, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,40)->(t7,45,46)->(a10,51,67)->(t9,72,73)->(h143,78,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 13, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,13)->(t7,18,19)->(a11,24,67)->(t9,72,74)->(h143,79,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 28, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,42)->(t7,47,48)->(a10,53,69)->(t9,74,75)->(h143,80,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 29, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,44)->(t7,49,50)->(a10,55,71)->(t9,76,77)->(h143,82,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 30, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,46)->(t7,51,52)->(a10,57,73)->(t9,78,79)->(h143,84,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 31, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,48)->(t7,53,54)->(a10,59,75)->(t9,80,81)->(h143,86,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 32, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,50)->(t7,55,56)->(a10,61,77)->(t9,82,83)->(h143,88,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 33, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,52)->(t7,57,58)->(a10,63,79)->(t9,84,85)->(h143,90,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 34, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,54)->(t7,59,60)->(a10,65,81)->(t9,86,87)->(h143,92,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 35, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,56)->(t7,61,62)->(a10,67,83)->(t9,88,89)->(h143,94,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 36, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,58)->(t7,63,64)->(a10,69,85)->(t9,90,91)->(h143,96,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 37, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,60)->(t7,65,66)->(a10,71,87)->(t9,92,93)->(h143,98,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 38, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,62)->(t7,67,68)->(a10,73,89)->(t9,94,95)->(h143,100,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 39, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,64)->(t7,69,70)->(a10,75,92)->(t9,97,98)->(h143,103,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 40, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,65)->(t7,70,71)->(a10,76,94)->(t9,99,100)->(h143,105,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 41, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,66)->(t7,71,72)->(a10,77,95)->(t9,100,101)->(h143,106,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 42, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,68)->(t7,73,74)->(a10,79,97)->(t9,102,103)->(h143,108,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 43, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,70)->(t7,75,76)->(a10,81,99)->(t9,104,105)->(h143,110,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 44, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,72)->(t7,77,78)->(a10,83,101)->(t9,106,107)->(h143,112,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 45, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,74)->(t7,79,80)->(a10,85,103)->(t9,108,109)->(h143,114,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 25, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,49)->(t7,54,55)->(a11,60,104)->(t9,109,110)->(h143,115,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 46, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,76)->(t7,81,82)->(a10,87,105)->(t9,110,111)->(h143,116,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 47, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,78)->(t7,83,84)->(a10,89,107)->(t9,112,113)->(h143,118,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 48, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,80)->(t7,85,86)->(a10,91,109)->(t9,114,115)->(h143,120,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 26, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,53)->(t7,58,59)->(a11,64,109)->(t9,114,116)->(h143,121,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 49, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,82)->(t7,87,88)->(a10,93,111)->(t9,116,117)->(h143,122,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 50, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,84)->(t7,89,90)->(a10,95,113)->(t9,118,119)->(h143,124,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 27, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,57)->(t7,62,63)->(a11,68,113)->(t9,118,120)->(h143,125,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 51, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,86)->(t7,91,92)->(a10,97,115)->(t9,120,121)->(h143,126,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 28, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,61)->(t7,66,67)->(a11,72,116)->(t9,121,122)->(h143,127,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 52, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,88)->(t7,93,94)->(a10,99,117)->(t9,122,123)->(h143,128,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 53, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,90)->(t7,95,96)->(a10,101,119)->(t9,124,125)->(h143,130,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 54, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,92)->(t7,97,98)->(a10,103,121)->(t9,126,127)->(h143,132,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 29, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,65)->(t7,70,71)->(a11,76,121)->(t9,126,128)->(h143,133,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 55, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,94)->(t7,99,100)->(a10,105,123)->(t9,128,129)->(h143,134,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 56, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,96)->(t7,101,102)->(a10,107,125)->(t9,130,131)->(h143,136,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 30, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,69)->(t7,74,75)->(a11,80,125)->(t9,130,132)->(h143,137,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 57, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,98)->(t7,103,104)->(a10,109,127)->(t9,132,133)->(h143,138,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 31, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,73)->(t7,78,79)->(a11,84,128)->(t9,133,134)->(h143,139,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 58, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,100)->(t7,105,106)->(a10,111,129)->(t9,134,135)->(h143,140,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 59, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,102)->(t7,107,108)->(a10,113,131)->(t9,136,137)->(h143,142,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 32, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,77)->(t7,82,83)->(a11,88,133)->(t9,138,139)->(h143,144,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 60, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,105)->(t7,110,111)->(a10,116,135)->(t9,140,141)->(h143,146,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 61, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,107)->(t7,112,113)->(a10,118,137)->(t9,142,143)->(h143,148,-)

src: h100, dst: h143, sport: 30, dport: 30, seqNum: 33, ackNum: 0, ackFlag: 0, ecnFlag: 1, route: (h100,-,81)->(t7,86,87)->(a11,92,137)->(t9,142,144)->(h143,149,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 62, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,108)->(t7,113,114)->(a10,119,138)->(t9,143,145)->(h143,150,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 63, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,109)->(t7,114,115)->(a10,120,140)->(t9,145,146)->(h143,151,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 64, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,110)->(t7,115,116)->(a10,121,141)->(t9,146,147)->(h143,152,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 65, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,112)->(t7,117,118)->(a10,123,143)->(t9,148,149)->(h143,154,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 66, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,114)->(t7,119,120)->(a10,125,145)->(t9,150,151)->(h143,156,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 67, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,116)->(t7,121,122)->(a10,127,147)->(t9,152,153)->(h143,158,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 68, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,118)->(t7,123,124)->(a10,129,149)->(t9,154,155)->(h143,160,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 69, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,120)->(t7,125,126)->(a10,131,151)->(t9,156,157)->(h143,162,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 70, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,122)->(t7,127,128)->(a10,133,153)->(t9,158,159)->(h143,164,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 71, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,124)->(t7,129,130)->(a10,135,155)->(t9,160,161)->(h143,166,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 72, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,126)->(t7,131,132)->(a10,137,157)->(t9,162,163)->(h143,168,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 73, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,128)->(t7,133,134)->(a10,139,159)->(t9,164,165)->(h143,170,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 74, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,130)->(t7,135,136)->(a10,141,161)->(t9,166,167)->(h143,172,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 75, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,132)->(t7,137,138)->(a10,143,163)->(t9,168,169)->(h143,174,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 76, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,134)->(t7,139,140)->(a10,145,165)->(t9,170,171)->(h143,176,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 77, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,136)->(t7,141,142)->(a10,147,167)->(t9,172,173)->(h143,178,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 78, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,138)->(t7,143,144)->(a10,149,169)->(t9,174,175)->(h143,180,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 79, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,140)->(t7,145,146)->(a10,151,171)->(t9,176,177)->(h143,182,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 80, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,142)->(t7,147,148)->(a10,153,173)->(t9,178,179)->(h143,184,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 81, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,144)->(t7,149,150)->(a10,155,175)->(t9,180,181)->(h143,186,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 82, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,148)->(t7,153,154)->(a10,159,180)->(t9,185,186)->(h143,191,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 83, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,150)->(t7,155,156)->(a10,161,182)->(t9,187,188)->(h143,193,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 84, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,152)->(t7,157,158)->(a10,163,184)->(t9,189,190)->(h143,195,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 85, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,153)->(t7,158,159)->(a10,164,185)->(t9,190,191)->(h143,196,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 86, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,154)->(t7,159,160)->(a10,165,186)->(t9,191,192)->(h143,197,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 87, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,155)->(t7,160,161)->(a10,166,188)->(t9,193,194)->(h143,199,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 88, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,156)->(t7,161,162)->(a10,167,189)->(t9,194,195)->(h143,200,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 89, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,158)->(t7,163,164)->(a10,169,191)->(t9,196,197)->(h143,202,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 90, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,160)->(t7,165,166)->(a10,171,193)->(t9,198,199)->(h143,204,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 91, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,162)->(t7,167,168)->(a10,173,195)->(t9,200,201)->(h143,206,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 92, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,164)->(t7,169,170)->(a10,175,197)->(t9,202,203)->(h143,208,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 93, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,166)->(t7,171,172)->(a10,177,199)->(t9,204,205)->(h143,210,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 94, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,168)->(t7,173,174)->(a10,179,201)->(t9,206,207)->(h143,212,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 95, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,170)->(t7,175,176)->(a10,181,203)->(t9,208,209)->(h143,214,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 96, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,172)->(t7,177,178)->(a10,183,205)->(t9,210,211)->(h143,216,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 97, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,174)->(t7,179,180)->(a10,185,207)->(t9,212,213)->(h143,218,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 98, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,176)->(t7,181,182)->(a10,187,209)->(t9,214,215)->(h143,220,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 99, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,178)->(t7,183,184)->(a10,189,211)->(t9,216,217)->(h143,222,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 100, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,180)->(t7,185,186)->(a10,191,213)->(t9,218,219)->(h143,224,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 101, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,182)->(t7,187,188)->(a10,193,215)->(t9,220,221)->(h143,226,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 102, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,184)->(t7,189,190)->(a10,195,217)->(t9,222,223)->(h143,228,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 103, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,186)->(t7,191,192)->(a10,197,219)->(t9,224,225)->(h143,230,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 104, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,188)->(t7,193,194)->(a10,199,221)->(t9,226,227)->(h143,232,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 105, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,193)->(t7,198,199)->(a10,204,227)->(t9,232,233)->(h143,238,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 106, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,195)->(t7,200,201)->(a10,206,229)->(t9,234,235)->(h143,240,-)

src: h98, dst: h143, sport: 15, dport: 15, seqNum: 107, ackNum: 0, ackFlag: 0, ecnFlag: 0, route: (h98,-,197)->(t7,202,203)->(a10,208,231)->(t9,236,237)->(h143,242,-)

